atom_id,group_id
i924_16_3_11i,g256
i924_16_3_11_1i,g256
i924_16_3_11_2i,g256
i924_16_3_11_3i,g256
i924_16_3_3i,g433
i924_16_3_7i,g255
i924_16_3_7_1i,g255
i924_16_3_7_2i,g255
i924_16_3_7_3i,g255
i92_52_4_10i,g1243
i92_52_4_10i,g1603
i92_52_4_11i,g1243
i92_52_4_11i,g1603
i92_52_4_12i,g1243
i92_52_4_12i,g1603
i92_52_4_1i,g1243
i92_52_4_1i,g1603
i92_52_4_2i,g1244
i92_52_4_2i,g1604
i92_52_4_3i,g1244
i92_52_4_3i,g1604
i92_52_4_4i,g1244
i92_52_4_4i,g1604
i92_52_4_5i,g1244
i92_52_4_5i,g1604
i92_52_4_6i,g1244
i92_52_4_6i,g1604
i92_52_4_7i,g1244
i92_52_4_7i,g1604
i92_52_4_8i,g1243
i92_52_4_8i,g1603
i92_52_4_9i,g1243
i92_52_4_9i,g1603
i92_67_1_10i,g1245
i92_67_1_10i,g1605
i92_67_1_11i,g1245
i92_67_1_11i,g1605
i92_67_1_12i,g1246
i92_67_1_12i,g1606
i92_67_1_13i,g1246
i92_67_1_13i,g1606
i92_67_1_1i,g430
i92_67_1_1_1i,g430
i92_67_1_1_2i,g430
i92_67_1_2i,g1246
i92_67_1_2i,g1606
i92_67_1_3i,g1246
i92_67_1_3i,g1606
i92_67_1_4i,g1246
i92_67_1_4i,g1606
i92_67_1_5i,g1246
i92_67_1_5i,g1606
i92_67_1_6i,g1245
i92_67_1_6i,g1605
i92_67_1_7i,g1245
i92_67_1_7i,g1605
i92_67_1_8i,g1245
i92_67_1_8i,g1605
i92_67_1_9i,g1245
i92_67_1_9i,g1605
i92_87_5_10i,g432
i92_87_5_10_1i,g432
i92_87_5_10_2i,g432
i92_87_5_11i,g1247
i92_87_5_11i,g1607
i92_87_5_12i,g1247
i92_87_5_12i,g1607
i92_87_5_13i,g1248
i92_87_5_13i,g1608
i92_87_5_14i,g1248
i92_87_5_14i,g1608
i92_87_5_1i,g431
i92_87_5_1_1i,g431
i92_87_5_1_2i,g431
i92_87_5_2i,g1248
i92_87_5_2i,g1608
i92_87_5_3i,g1248
i92_87_5_3i,g1608
i92_87_5_4i,g1248
i92_87_5_4i,g1608
i92_87_5_5i,g1248
i92_87_5_5i,g1608
i92_87_5_6i,g1247
i92_87_5_6i,g1607
i92_87_5_7i,g1247
i92_87_5_7i,g1607
i92_87_5_8i,g1247
i92_87_5_8i,g1607
i92_87_5_9i,g1247
i92_87_5_9i,g1607
i92_93_3_10i,g1249
i92_93_3_10i,g1609
i92_93_3_11i,g1249
i92_93_3_11i,g1609
i92_93_3_12i,g1249
i92_93_3_12i,g1609
i92_93_3_13i,g1249
i92_93_3_13i,g1609
i92_93_3_14i,g1250
i92_93_3_14i,g1610
i92_93_3_15i,g1250
i92_93_3_15i,g1610
i92_93_3_1i,g42
i92_93_3_2i,g42
i92_93_3_3i,g42
i92_93_3_4i,g1250
i92_93_3_4i,g1610
i92_93_3_5i,g1250
i92_93_3_5i,g1610
i92_93_3_6i,g1250
i92_93_3_6i,g1610
i92_93_3_7i,g1250
i92_93_3_7i,g1610
i92_93_3_8i,g1249
i92_93_3_8i,g1609
i92_93_3_9i,g1249
i92_93_3_9i,g1609
i930_55_2_3i,g1680
i930_55_2_3i,g1732
i930_55_2_3i,g434
i930_55_2_4i,g1680
i930_55_2_4i,g1732
i930_55_2_5i,g1680
i930_55_2_5i,g1732
i930_55_2_6i,g1680
i930_55_2_6i,g1732
i930_55_2_7i,g1680
i930_55_2_7i,g1732
i93_65_2_10i,g1251
i93_65_2_10i,g1611
i93_65_2_11i,g968
i93_65_2_12i,g257
i93_65_2_12_1i,g257
i93_65_2_12_2i,g257
i93_65_2_12_3i,g257
i93_65_2_13i,g1251
i93_65_2_13i,g1611
i93_65_2_14i,g258
i93_65_2_14_1i,g258
i93_65_2_14_2i,g258
i93_65_2_14_3i,g258
i93_65_2_1i,g562
i93_65_2_2i,g562
i93_65_2_3i,g562
i93_65_2_3_1i,g562
i93_65_2_5i,g484
i93_65_2_6i,g1251
i93_65_2_6i,g1611
i93_65_2_7i,g1251
i93_65_2_7i,g1611
i93_65_2_8i,g1251
i93_65_2_8i,g1611
i93_65_2_9i,g1251
i93_65_2_9i,g1611
i93_76_5_10i,g1252
i93_76_5_10i,g1612
i93_76_5_11i,g969
i93_76_5_12i,g970
i93_76_5_13i,g971
i93_76_5_14i,g1252
i93_76_5_14i,g1612
i93_76_5_1i,g563
i93_76_5_2i,g563
i93_76_5_3i,g563
i93_76_5_3_1i,g563
i93_76_5_5i,g485
i93_76_5_6i,g1252
i93_76_5_6i,g1612
i93_76_5_7i,g1252
i93_76_5_7i,g1612
i93_76_5_8i,g1252
i93_76_5_8i,g1612
i93_76_5_9i,g1252
i93_76_5_9i,g1612
i94_36_0_10i,g1253
i94_36_0_10i,g1613
i94_36_0_11i,g1253
i94_36_0_11i,g1613
i94_36_0_12i,g1253
i94_36_0_12i,g1613
i94_36_0_13i,g1254
i94_36_0_13i,g1614
i94_36_0_14i,g1254
i94_36_0_14i,g1614
i94_36_0_15i,g1254
i94_36_0_15i,g1614
i94_36_0_16i,g1254
i94_36_0_16i,g1614
i94_36_0_17i,g1254
i94_36_0_17i,g1614
i94_36_0_18i,g1254
i94_36_0_18i,g1614
i94_36_0_7i,g1253
i94_36_0_7i,g1613
i94_36_0_8i,g1253
i94_36_0_8i,g1613
i94_36_0_9i,g1253
i94_36_0_9i,g1613
i94_58_6_10i,g259
i94_58_6_10_1i,g259
i94_58_6_10_2i,g259
i94_58_6_10_3i,g259
i94_58_6_11i,g1255
i94_58_6_11i,g1615
i94_58_6_12i,g1733
i94_58_6_1i,g1733
i94_58_6_2i,g1255
i94_58_6_2i,g1615
i94_58_6_2i,g1733
i94_58_6_3i,g1255
i94_58_6_3i,g1615
i94_58_6_3i,g1733
i94_58_6_4i,g1733
i94_58_6_5i,g1255
i94_58_6_5i,g1615
i94_58_6_6i,g1255
i94_58_6_6i,g1615
i94_58_6_7i,g1255
i94_58_6_7i,g1615
i94_59_7_11i,g1256
i94_59_7_11i,g1616
i94_59_7_12i,g1734
i94_59_7_1i,g1734
i94_59_7_2i,g1256
i94_59_7_2i,g1616
i94_59_7_2i,g1734
i94_59_7_3i,g1256
i94_59_7_3i,g1616
i94_59_7_3i,g1734
i94_59_7_4i,g1734
i94_59_7_5i,g1256
i94_59_7_5i,g1616
i94_59_7_6i,g1256
i94_59_7_6i,g1616
i94_59_7_7i,g1256
i94_59_7_7i,g1616
i94_74_6_10i,g1257
i94_74_6_10i,g1617
i94_74_6_11i,g972
i94_74_6_12i,g260
i94_74_6_12_1i,g260
i94_74_6_12_2i,g260
i94_74_6_12_3i,g260
i94_74_6_13i,g1257
i94_74_6_13i,g1617
i94_74_6_1i,g564
i94_74_6_2i,g564
i94_74_6_3i,g564
i94_74_6_3_1i,g564
i94_74_6_5i,g486
i94_74_6_6i,g1257
i94_74_6_6i,g1617
i94_74_6_7i,g1257
i94_74_6_7i,g1617
i94_74_6_8i,g1257
i94_74_6_8i,g1617
i94_74_6_9i,g1257
i94_74_6_9i,g1617
i94_75_7_10i,g1258
i94_75_7_10i,g1618
i94_75_7_11i,g973
i94_75_7_12i,g974
i94_75_7_13i,g1258
i94_75_7_13i,g1618
i94_75_7_1i,g565
i94_75_7_2i,g565
i94_75_7_3i,g565
i94_75_7_3_1i,g565
i94_75_7_5i,g487
i94_75_7_6i,g1258
i94_75_7_6i,g1618
i94_75_7_7i,g1258
i94_75_7_7i,g1618
i94_75_7_8i,g1258
i94_75_7_8i,g1618
i94_75_7_9i,g1258
i94_75_7_9i,g1618
i94_82_6_10i,g1259
i94_82_6_10i,g1619
i94_82_6_11i,g1259
i94_82_6_11i,g1619
i94_82_6_12i,g975
i94_82_6_13i,g1259
i94_82_6_13i,g1619
i94_82_6_14i,g1259
i94_82_6_14i,g1619
i94_82_6_15i,g976
i94_82_6_1i,g566
i94_82_6_1_1i,g566
i94_82_6_2i,g566
i94_82_6_3i,g566
i94_82_6_7i,g488
i94_82_6_8i,g1259
i94_82_6_8i,g1619
i94_82_6_9i,g1259
i94_82_6_9i,g1619
i95_47_6_1i,g1260
i95_47_6_1i,g1620
i95_47_6_2i,g1260
i95_47_6_2i,g1620
i95_47_6_3i,g1260
i95_47_6_3i,g1620
i95_47_6_4i,g1260
i95_47_6_4i,g1620
i95_47_6_5i,g1260
i95_47_6_5i,g1620
i95_47_6_6i,g261
i95_47_6_6_1i,g261
i95_47_6_6_2i,g261
i95_47_6_6_3i,g261
i95_47_6_7i,g1260
i95_47_6_7i,g1620
i95_47_6_8i,g262
i95_47_6_8_1i,g262
i95_47_6_8_2i,g262
i95_47_6_8_3i,g262
i95_48_7_1i,g549
i95_48_7_1_1i,g549
i95_48_7_2i,g1261
i95_48_7_2i,g1621
i95_48_7_3i,g1261
i95_48_7_3i,g1621
i95_48_7_4i,g1261
i95_48_7_4i,g1621
i95_48_7_5i,g1261
i95_48_7_5i,g1621
i95_48_7_6i,g1261
i95_48_7_6i,g1621
i95_48_7_7i,g263
i95_48_7_7_1i,g263
i95_48_7_7_2i,g263
i95_48_7_7_3i,g263
i95_48_7_8i,g1261
i95_48_7_8i,g1621
i95_50_1_1i,g1262
i95_50_1_1i,g1622
i95_50_1_2i,g1262
i95_50_1_2i,g1622
i95_50_1_3i,g1262
i95_50_1_3i,g1622
i95_50_1_4i,g1262
i95_50_1_4i,g1622
i95_50_1_5i,g1262
i95_50_1_5i,g1622
i95_50_1_6i,g977
i95_50_1_7i,g1262
i95_50_1_7i,g1622
i95_50_1_8i,g978
i95_53_4_1i,g435
i95_53_4_1_1i,g435
i95_53_4_1_2i,g435
i95_53_4_2i,g1263
i95_53_4_2i,g1623
i95_53_4_3i,g1263
i95_53_4_3i,g1623
i95_53_4_4i,g1263
i95_53_4_4i,g1623
i95_53_4_5i,g1263
i95_53_4_5i,g1623
i95_53_4_6i,g1263
i95_53_4_6i,g1623
i95_53_4_7i,g264
i95_53_4_7_1i,g264
i95_53_4_7_2i,g264
i95_53_4_7_3i,g264
i95_53_4_8i,g1263
i95_53_4_8i,g1623
i95_63_6_1i,g1264
i95_63_6_1i,g1624
i95_63_6_2i,g1264
i95_63_6_2i,g1624
i95_63_6_3i,g1264
i95_63_6_3i,g1624
i95_63_6_4i,g1264
i95_63_6_4i,g1624
i95_63_6_5i,g1264
i95_63_6_5i,g1624
i95_63_6_6i,g265
i95_63_6_6_1i,g265
i95_63_6_6_2i,g265
i95_63_6_6_3i,g265
i95_63_6_7i,g266
i95_63_6_7_1i,g266
i95_63_6_7_2i,g266
i95_63_6_7_3i,g266
i95_63_6_8i,g1264
i95_63_6_8i,g1624
i95_63_6_9i,g267
i95_63_6_9_1i,g267
i95_63_6_9_2i,g267
i95_63_6_9_3i,g267
i95_80_7_1i,g436
i95_80_7_1_1i,g436
i95_80_7_1_2i,g436
i95_80_7_2i,g1265
i95_80_7_2i,g1625
i95_80_7_3i,g1265
i95_80_7_3i,g1625
i95_80_7_4i,g1265
i95_80_7_4i,g1625
i95_80_7_5i,g1265
i95_80_7_5i,g1625
i95_80_7_6i,g1265
i95_80_7_6i,g1625
i95_80_7_7i,g437
i95_80_7_7_1i,g437
i95_80_7_7_2i,g437
i95_80_7_8i,g268
i95_80_7_8_1i,g268
i95_80_7_8_2i,g268
i95_80_7_8_3i,g268
i95_80_7_9i,g1265
i95_80_7_9i,g1625
i95_94_3_10i,g982
i95_94_3_1i,g1266
i95_94_3_1i,g1626
i95_94_3_2i,g1266
i95_94_3_2i,g1626
i95_94_3_3i,g1266
i95_94_3_3i,g1626
i95_94_3_4i,g1266
i95_94_3_4i,g1626
i95_94_3_5i,g1266
i95_94_3_5i,g1626
i95_94_3_6i,g979
i95_94_3_7i,g980
i95_94_3_8i,g981
i95_94_3_9i,g1266
i95_94_3_9i,g1626
i95_95_4_10i,g1267
i95_95_4_10i,g1627
i95_95_4_1i,g550
i95_95_4_1_1i,g550
i95_95_4_2i,g1267
i95_95_4_2i,g1627
i95_95_4_3i,g1267
i95_95_4_3i,g1627
i95_95_4_4i,g1267
i95_95_4_4i,g1627
i95_95_4_5i,g1267
i95_95_4_5i,g1627
i95_95_4_6i,g1267
i95_95_4_6i,g1627
i95_95_4_7i,g983
i95_95_4_8i,g984
i95_95_4_9i,g985
i96_09_3_1i,g994
i96_09_3_2i,g994
i96_09_3_3i,g1268
i96_09_3_3i,g1628
i96_09_3_4i,g1268
i96_09_3_4i,g1628
i96_09_3_5i,g1268
i96_09_3_5i,g1628
i96_09_3_6i,g1268
i96_09_3_6i,g1628
i96_09_3_7i,g1268
i96_09_3_7i,g1628
i96_09_3_8i,g1268
i96_09_3_8i,g1628
i96_09_3_9i,g994
i96_12_8_1i,g870
i96_12_8_4i,g871
i96_12_8_6i,g872
i96_18_4_1i,g873
i96_18_4_4i,g874
i96_18_4_6i,g875
i96_33_3_1i,g607
i96_33_3_2i,g607
i96_33_3_3i,g308
i96_33_3_3i,g607
i96_33_3_4i,g308
i96_33_3_4_1i,g308
i96_33_3_4_2i,g308
i96_33_3_4_3i,g308
i96_45_7_1i,g1681
i96_45_7_1i,g1735
i96_45_7_1i,g438
i96_45_7_1_1i,g438
i96_45_7_2i,g1681
i96_45_7_2i,g1735
i96_45_7_4i,g1681
i96_45_7_4i,g1735
i96_45_7_4i,g439
i96_45_7_4_1i,g439
i96_45_7_5i,g1681
i96_45_7_5i,g1735
i96_45_7_6i,g1681
i96_45_7_6i,g1735
i97_56_3_10i,g1270
i97_56_3_10i,g1630
i97_56_3_11i,g1270
i97_56_3_11i,g1630
i97_56_3_12i,g1270
i97_56_3_12i,g1630
i97_56_3_13i,g1270
i97_56_3_13i,g1630
i97_56_3_14i,g440
i97_56_3_14_1i,g440
i97_56_3_14_2i,g440
i97_56_3_15i,g1270
i97_56_3_15i,g1630
i97_56_3_16i,g270
i97_56_3_16_1i,g270
i97_56_3_16_2i,g270
i97_56_3_16_3i,g270
i97_56_3_17i,g1270
i97_56_3_17i,g1630
i97_56_3_1i,g998
i97_56_3_2i,g998
i97_56_3_3i,g1269
i97_56_3_3i,g1629
i97_56_3_4i,g1269
i97_56_3_4i,g1629
i97_56_3_5i,g1269
i97_56_3_5i,g1629
i97_56_3_6i,g1269
i97_56_3_6i,g1629
i97_56_3_7i,g1269
i97_56_3_7i,g1629
i97_56_3_8i,g269
i97_56_3_8_1i,g269
i97_56_3_8_2i,g269
i97_56_3_8_3i,g269
i97_56_3_9i,g1269
i97_56_3_9i,g1629
i98_07_7_10i,g878
i98_07_7_1i,g1271
i98_07_7_1i,g1631
i98_07_7_2i,g1271
i98_07_7_2i,g1631
i98_07_7_3i,g1271
i98_07_7_3i,g1631
i98_07_7_4i,g1271
i98_07_7_4i,g1631
i98_07_7_5i,g1271
i98_07_7_5i,g1631
i98_07_7_6i,g1271
i98_07_7_6i,g1631
i98_07_7_8i,g876
i98_07_7_9i,g877
i98_82_8_1i,g1272
i98_82_8_1i,g1632
i98_82_8_2i,g1272
i98_82_8_2i,g1632
i98_82_8_3i,g1272
i98_82_8_3i,g1632
i98_82_8_4i,g1272
i98_82_8_4i,g1632
i98_82_8_5i,g1272
i98_82_8_5i,g1632
i98_82_8_6i,g1272
i98_82_8_6i,g1632
i98_82_8_8i,g271
i98_82_8_8_1i,g271
i98_82_8_8_2i,g271
i98_82_8_8_3i,g271
i98_82_8_9i,g272
i98_82_8_9_1i,g272
i98_82_8_9_2i,g272
i98_82_8_9_3i,g272
i98_87_3_1i,g1273
i98_87_3_1i,g1633
i98_87_3_2i,g1273
i98_87_3_2i,g1633
i98_87_3_3i,g1273
i98_87_3_3i,g1633
i98_87_3_4i,g1273
i98_87_3_4i,g1633
i98_87_3_5i,g1273
i98_87_3_5i,g1633
i98_87_3_6i,g1273
i98_87_3_6i,g1633
i98_87_3_8i,g879
i98_87_3_9i,g880
i98_88_4_3i,g1274
i98_88_4_3i,g1634
i98_88_4_4i,g1274
i98_88_4_4i,g1634
i98_88_4_5i,g1274
i98_88_4_5i,g1634
i98_88_4_6i,g1274
i98_88_4_6i,g1634
i98_88_4_7i,g1274
i98_88_4_7i,g1634
i98_88_4_8i,g1274
i98_88_4_8i,g1634
i98_88_4_9i,g881
i98_95_3_1i,g43
i98_95_3_2i,g43
i98_95_3_3i,g43
i98_95_3_4i,g1275
i98_95_3_4i,g1635
i98_95_3_5i,g1275
i98_95_3_5i,g1635
i98_95_3_6i,g1275
i98_95_3_6i,g1635
i98_95_3_7i,g1275
i98_95_3_7i,g1635
i98_95_3_8i,g1275
i98_95_3_8i,g1635
i98_95_3_9i,g1275
i98_95_3_9i,g1635
i99_55_8_10i,g273
i99_55_8_10_1i,g273
i99_55_8_10_2i,g273
i99_55_8_10_3i,g273
i99_55_8_11i,g1276
i99_55_8_11i,g1636
i99_55_8_1i,g44
i99_55_8_2i,g44
i99_55_8_3i,g44
i99_55_8_4i,g1276
i99_55_8_4i,g1636
i99_55_8_5i,g1276
i99_55_8_5i,g1636
i99_55_8_6i,g1276
i99_55_8_6i,g1636
i99_55_8_7i,g1276
i99_55_8_7i,g1636
i99_55_8_8i,g1276
i99_55_8_8i,g1636
i99_55_8_9i,g441
i99_55_8_9_1i,g441
i99_55_8_9_2i,g441
i99_59_2_10i,g1277
i99_59_2_10i,g1637
i99_59_2_11i,g442
i99_59_2_11_1i,g442
i99_59_2_11_2i,g442
i99_59_2_12i,g1277
i99_59_2_12i,g1637
i99_59_2_1i,g45
i99_59_2_2i,g45
i99_59_2_3i,g45
i99_59_2_4i,g1277
i99_59_2_4i,g1637
i99_59_2_5i,g1277
i99_59_2_5i,g1637
i99_59_2_6i,g1277
i99_59_2_6i,g1637
i99_59_2_7i,g1277
i99_59_2_7i,g1637
i99_59_2_8i,g309
i99_59_2_8i,g489
i99_59_2_9i,g309
i99_59_2_9_1i,g309
i99_59_2_9_2i,g309
i99_59_2_9_3i,g309
i99_65_0_10i,g47
i99_65_0_11i,g47
i99_65_0_12i,g1278
i99_65_0_12i,g1638
i99_65_0_1i,g46
i99_65_0_2i,g46
i99_65_0_3i,g46
i99_65_0_4i,g1278
i99_65_0_4i,g1638
i99_65_0_5i,g1278
i99_65_0_5i,g1638
i99_65_0_6i,g1278
i99_65_0_6i,g1638
i99_65_0_7i,g1278
i99_65_0_7i,g1638
i99_65_0_8i,g1278
i99_65_0_8i,g1638
i99_65_0_9i,g47
